tSNE1,tSNE2
-54.83049,-98.38184
-43.857777,-43.659256
-44.86079,-92.18039
-68.57371,78.06865
-78.983025,19.456783
24.641035,-110.546616
137.76857,22.120026
-30.317423,-124.72758
63.865017,-48.41443
-93.77338,23.786032
18.931257,-72.36579
-25.289743,101.04961
-74.66458,25.339306
-64.28836,80.463554
-16.11158,-73.77391
130.35222,26.494823
68.611626,-121.77584
-41.777817,40.90943
102.28765,11.201015
-63.724445,-29.316559
-62.49323,70.87465
-54.88785,65.81381
-13.956078,-53.132126
-108.530205,23.400496
1.328284,-107.11119
20.538671,-127.56012
44.75438,66.5986
-33.701042,82.802284
97.84743,113.547844
-95.53873,-1.621006
-37.150894,43.76433
-37.392437,-99.47875
-58.027843,115.170944
-94.41401,-16.63679
-28.57517,-88.614235
80.36077,71.99418
115.25823,13.8957205
-41.570904,39.586338
63.651836,-126.57576
-56.06515,-119.08745
-62.787796,-26.052137
-43.529217,-35.232452
-60.80727,54.632195
12.032037,-46.514133
-15.858609,-28.83027
49.698586,104.551254
65.86912,3.4507618
-40.76748,36.968475
10.237788,-80.09511
-63.44206,-104.918625
-61.039345,-34.368042
7.8935485,9.120988
-73.527756,24.844774
-23.907404,-138.72601
-34.9252,-97.791046
49.698586,104.551254
20.431704,-126.1864
-102.30659,-76.60868
141.0614,-38.663696
3.2096431,-36.493782
-64.82153,91.03626
-53.088745,107.70212
0.4962028,22.512516
24.787153,-70.32475
-45.30892,-6.698482
139.8634,-23.07872
48.143227,58.442364
-98.798195,30.68518
81.01415,-31.84542
-97.97615,-6.6190834
-81.88424,36.605152
-71.73523,7.665428
1.8206558,-117.84211
10.296992,79.447075
-23.08103,-74.398506
40.769108,74.59068
90.91326,79.86886
-87.793015,-7.5879917
18.989317,-91.47747
-6.2161927,33.004307
-26.329168,-111.06963
-54.67963,83.23049
-51.851196,82.912056
-88.76622,-19.904688
-9.007487,-45.08639
90.818665,-44.810017
53.708134,32.85458
-113.35583,-1.5946159
32.638012,-120.21164
-38.836994,-114.96111
-81.67076,-74.554985
-39.91904,-31.312773
-29.065542,-39.931202
-3.981888,31.050913
-50.749584,90.17618
40.601875,-105.550186
74.81052,-112.53781
-29.689716,-112.282845
69.12087,-62.651638
3.4724977,79.12276
-65.10871,106.32547
-70.827644,8.458868
-14.525948,-73.345985
-65.83182,73.44669
-45.66509,58.298515
39.38762,94.67778
146.82295,-15.53601
-98.798195,30.68518
81.125694,-113.016945
-104.33917,36.86553
-81.75488,-0.4625278
-29.119204,25.806067
-23.035349,-44.8497
-51.745926,-137.45131
3.7649763,-20.063517
94.267,91.15925
100.63629,47.20638
-110.6535,47.505085
151.69106,-13.6583185
-30.725891,75.423164
-58.49249,-99.745125
-22.739202,-81.088715
-75.71972,11.516308
-25.967787,-114.24466
-49.547836,-41.570446
15.80867,-95.786736
147.9769,-28.859005
-82.4307,-70.53543
65.80373,66.69901
-49.69591,-30.21199
-59.816513,-121.31326
14.870254,-5.3756638
-28.460339,42.424988
-40.87365,-138.92934
-50.608967,73.929344
39.271023,-20.487625
97.72175,81.68384
-42.097218,87.92736
89.12725,-43.383568
-71.615425,89.07545
-73.4746,113.518105
-13.136197,-103.52779
-39.302635,-32.350754
-66.13174,70.50809
-49.948074,75.07663
102.45965,-32.203606
57.300022,52.60604
-31.963762,-128.53894
71.80795,-53.389606
-71.35966,-66.3817
-64.82159,91.03604
-2.9371214,-100.745476
-0.21721488,-144.55931
34.805397,-146.48253
-18.150312,-42.43718
142.72403,33.44011
73.78972,40.70518
-106.86657,41.9546
95.074135,-90.03809
-118.51372,-60.28844
-88.89586,1.8641708
-43.85776,-43.65924
-87.27527,16.120607
-53.51801,-98.20081
-9.368758,98.17597
131.61871,-49.070076
88.05955,-31.002094
-33.65134,83.09014
62.843834,0.67047065
-64.1167,-109.21112
-37.150894,43.76433
-5.7200937,-44.51181
-7.9867935,-15.377322
-24.94558,-120.980545
-15.505403,92.875916
139.71437,21.559376
22.720654,-99.07147
-31.591444,-127.78797
13.023815,-86.85416
-88.94634,1.8724084
-43.2668,29.483557
-46.28767,70.99292
-4.6848984,-110.63152
-90.696045,30.880686
-29.41546,-64.004196
131.61871,-49.070076
79.44148,-26.162125
-78.461716,-66.27873
33.431946,92.409584
-87.376205,4.4849024
-101.689,-55.37932
-55.188404,79.433815
-39.511665,22.379156
-102.33248,9.766773
-4.323721,-59.281773
141.3301,-32.513893
39.171074,-25.92449
-104.93708,-67.994865
42.77872,-20.690752
-65.23229,-37.165573
-38.4133,46.82091
-55.188835,79.432594
1.8206558,-117.84211
-43.94866,-137.9767
2.1963544,-107.32666
104.93604,60.35492
66.76194,-79.09364
-29.689116,-112.28327
78.732704,70.32003
-69.666885,108.60763
16.633074,-146.44942
-92.382935,15.916118
-24.68002,-73.150894
-83.265114,-1.760592
-12.394368,95.118675
23.848213,-97.56797
140.26665,-23.169296
-113.21206,-0.6265375
39.961674,-131.6154
-37.726925,43.66895
9.73054,79.75055
-26.347755,-76.85116
-84.622795,21.01841
-86.12151,30.91936
-48.738674,-86.9511
57.031094,119.70136
151.39925,-21.225294
-59.437843,-29.868628
152.11841,-15.91517
5.0311823,-30.015333
-82.39805,1.3316125
-29.276636,-40.01141
1.5963527,-21.791546
-62.951794,-37.254017
-12.626245,55.27578
63.243893,-64.50306
89.06865,-16.780682
-42.337605,87.72996
50.32941,108.49311
24.173439,-144.35565
-79.75319,-9.041833
-22.501272,-84.991425
-14.397112,73.52469
-69.7601,80.71993
-94.847595,12.129684
142.72316,33.43947
97.9148,101.6025
-58.58055,-29.497862
56.584106,97.07611
-97.97615,-6.6190834
-67.707664,-62.555363
-52.212006,68.55616
-47.292183,75.48605
-112.01536,18.982283
1.7166163,-43.323532
142.21306,50.74227
94.75015,90.94683
-59.43789,-29.868427
64.09554,20.23228
-44.13825,-114.27093
-25.69242,-108.72045
-12.631864,-118.549706
-11.708774,66.80036
-111.31311,32.89037
-23.627827,-53.029667
147.97305,-25.900301
104.599686,59.372837
-87.55208,-36.848225
79.14829,-73.71112
-105.61125,16.42798
-65.10871,106.32547
-14.932277,-26.139912
-54.40829,83.00365
-59.620117,-33.552074
-68.5845,37.530388
40.769108,74.59068
86.55327,74.3807
-107.792015,7.8927894
100.029945,-58.79703
-61.340454,103.42088
-55.174706,-137.7142
-12.078678,-58.98539
-60.80727,54.632195
27.376205,-83.73754
-22.422443,-42.581333
87.849205,-104.67601
104.027466,53.383816
-104.19709,-64.754974
59.505943,-77.238235
-88.94634,1.8724084
-58.00144,-122.49791
22.25026,-1.3762869
-31.715216,-4.768314
8.785169,87.16459
-26.318052,24.200981
56.44562,-59.945995
79.45605,54.12961
-53.47276,-28.513044
52.136696,113.16726
-29.434486,69.45319
-114.38625,13.430931
-30.273088,-40.372574
-75.33786,21.416058
-88.78551,32.568615
-29.015577,-35.1448
87.0748,-33.43183
130.27399,19.196497
-29.689716,-112.282845
20.713017,-128.95923
-59.615826,-33.534332
-74.586235,87.48861
-21.371862,-98.83535
-61.413467,128.13818
-91.56134,25.963566
-14.258423,78.37832
17.20876,-93.54319
120.73471,20.789175
-86.77744,-10.014101
51.118977,130.74721
3.671441,35.902966
-50.633007,-30.56105
-43.857716,-43.659203
-23.380102,1.569218
-1.3160406,30.267265
-50.493664,86.15859
36.43777,93.0368
36.70434,92.62833
-78.461716,-66.27873
42.74032,-111.37191
-84.694595,-6.929651
-86.64796,-3.3904521
-57.62675,54.281998
-74.22129,-2.1944647
-69.76013,80.7197
-87.24666,16.043514
103.941505,-74.401695
38.424145,-20.809532
-109.63759,44.16857
86.81948,-55.6294
-64.51319,85.332954
-58.067738,-33.08057
-73.00875,28.558031
-87.27654,16.120308
-85.55047,-5.502719
-54.850464,111.61248
72.4014,24.722137
88.08306,-55.50032
-51.515263,-116.03617
46.118958,67.366806
-39.96365,-115.96987
-85.26953,4.3492875
-39.404846,-32.158314
-33.70553,-75.44941
-89.540596,-42.29307
9.006222,-130.86243
79.82036,-110.503914
88.083046,-55.500317
-108.67185,43.16274
123.16637,28.560146
-97.02103,-11.947067
-62.787796,-26.052137
-29.276648,-40.011406
-74.16368,0.5837373
-31.420511,82.87025
-26.157381,-86.710945
105.88609,55.998653
58.778847,-63.813633
-91.52135,2.8888605
89.07302,-99.71027
-44.3101,37.57122
-54.36737,-119.46963
-75.17701,29.19333
-60.80727,54.632195
-29.885437,66.746025
-68.83891,5.729112
105.20302,-2.1758463
49.946575,-39.698338
-58.39511,-103.266
125.46693,24.633543
-102.12758,-58.68029
-110.25867,60.088886
-24.865585,91.34297
-55.00482,79.28049
5.600394,39.38408
-22.967522,91.230484
71.12752,-118.08679
127.915016,18.196682
-108.75654,7.167464
70.90767,91.68789
-84.42076,-8.0328665
-83.05582,34.36264
-2.620242,-61.13172
5.956855,-13.113158
19.938963,-74.40402
2.7945588,-72.84037
42.090733,96.64116
104.027466,53.383816
-61.978672,76.50971
89.3861,0.6067839
-118.5138,-60.288372
-101.668816,39.2323
-28.90078,31.096783
-71.02197,8.267238
-64.640854,82.15004
-68.5845,37.530388
52.917553,-43.38967
42.87633,-124.615875
-62.048462,77.00867
47.963257,-84.54518
-83.12242,34.360073
-88.89586,1.8641708
-79.19998,20.003666
-25.417948,-87.469444
-94.41397,-16.636688
-40.113045,-35.66933
130.99866,-44.417553
99.123085,-74.043816
-61.331417,74.11217
139.02435,-28.128466
10.265919,85.87189
-59.834774,-24.055868
3.6544292,-18.342918
-25.936249,58.24159
-49.68147,-30.219212
-11.024427,67.446266
77.98899,68.31072
88.99683,-48.458015
-70.00361,106.17622
126.524574,-47.548016
-39.963642,-115.96987
-125.47622,5.2240934
-57.369022,64.045334
-35.997387,-45.123955
-44.060356,86.44645
-0.94614714,-142.26865
121.190796,-69.625374
77.612495,-71.57421
-88.47895,-26.092169
134.33195,39.61628
-97.97615,-6.6190834
-89.05432,2.7841794
-27.63521,-90.42809
-88.177246,17.476217
17.973614,-147.31186
-48.751526,70.41851
48.589596,83.21143
45.997513,-96.35723
-98.9018,28.734879
81.562744,-71.94751
-65.9748,68.16557
-119.259384,9.037286
-55.6992,111.23595
-43.586563,-6.198274
0.168145,-28.508987
2.7945588,-72.84037
47.883377,-82.19107
47.40547,60.074932
-40.57244,35.021404
64.09554,20.23228
-65.70174,105.830414
-30.261847,75.51874
-60.72852,54.93256
5.0441623,-0.18870232
-63.37419,-57.8572
-61.243675,53.35
63.121967,82.75629
104.25241,-39.527184
-35.565704,80.951515
89.07302,-99.71027
-54.537495,-31.962837
-77.2204,-72.312996
-31.424051,-35.793995
-23.364628,53.20932
-88.19598,37.86469
-28.647005,-88.51043
147.97307,-25.900225
92.33263,85.4566
-31.135666,-120.87438
81.6055,46.103054
-86.65439,-3.4851863
-67.47117,68.75033
-22.501348,-84.991455
-54.046795,-43.72247
-101.981125,-57.847965
-20.169819,-28.229753
65.13564,-55.590992
79.4923,-109.957184
-98.54481,32.020847
75.55867,28.41645
-61.01536,-34.321484
-95.64679,-0.8932384
-26.686993,-76.704735
-54.673267,65.508965
-120.55472,-0.24663356
-21.385452,29.76874
105.203835,-2.1749854
71.7224,-2.1388392
-40.57244,35.021404
85.969505,-52.4948
-54.356,-119.41557
-84.63435,-6.9484262
-88.60196,18.076931
-11.483492,-102.25691
15.746229,-152.45929
7.1053834,-126.835365
65.17096,3.011155
92.38695,-46.294136
-55.66792,-28.811386
94.03335,84.02629
-65.23229,-37.165573
-64.28617,80.44584
-5.180674,-75.75998
19.49606,-1.2462189
-43.689716,32.425373
-56.821976,52.76096
63.36475,-124.33299
86.767525,-4.126809
-31.963762,-128.53894
100.029945,-58.79703
-85.223465,31.831572
-78.64048,-26.662247
-24.865585,91.34297
-74.66458,25.339306
-68.57371,78.06865
-11.525514,-29.23272
87.129875,-5.6243224
45.838165,97.58851
-98.47196,32.074173
94.87292,-90.02409
2.1008737,31.61269
-111.35719,32.344006
-46.28904,70.993866
-32.886776,-67.0346
-102.45791,39.71273
-74.3972,0.6523067
58.945652,-48.864704
104.027466,53.383816
-59.437897,-29.868572
32.638012,-120.21164
-114.48845,34.75149
-30.261847,75.51874
-22.077158,-23.132801
9.329324,-134.71423
9.913173,-41.533405
-16.445503,90.00081
91.26658,-94.74991
68.61514,-121.7751
-31.895834,69.79505
134.33195,39.61628
-43.589233,29.438366
-87.48147,-2.0108464
-46.63599,-59.461845
1.9488767,-126.508606
-125.25091,6.347898
12.425286,-4.1143246
65.70265,18.323862
23.898638,-110.544914
-31.895834,69.79505
67.11912,-81.300385
-111.923676,-81.30999
-61.20993,103.92798
-46.28767,70.99292
-14.270708,-73.22791
-79.03361,-26.613737
-70.29421,9.495039
63.528946,13.739247
93.47701,96.80688
-61.978672,76.50971
86.27283,-47.163376
-68.444916,78.12649
-97.13681,-12.443135
3.6544292,-18.342918
-4.6848984,-110.63152
-73.44644,112.783844
-90.769714,12.267614
63.2333,9.450959
97.72175,81.68384
-66.31883,86.0876
135.76585,45.362568
-88.94634,1.8724084
-86.64901,-3.390818
-31.424051,-35.793995
-19.694916,1.4186718
-64.640854,82.15004
-53.29999,110.14099
41.859333,-128.0317
89.03381,7.0485916
-67.63434,-51.122265
70.92013,-80.348785
-118.7533,8.1988325
-86.56185,4.98321
-16.469154,-69.49493
-0.50836957,-101.16074
-43.857166,-119.47829
-23.08103,-74.398506
98.52571,-73.686
75.10298,-23.124624
-67.63434,-51.122265
10.237788,-80.09511
-122.99568,-79.54933
-67.70581,-62.558327
-24.532957,24.103643
-41.097973,-95.59089
-54.53678,-31.97661
-16.11158,-73.77391
87.21171,-52.480198
91.30537,-45.256027
-107.04591,8.351363
24.86665,-96.186104
-41.82975,49.042923
13.325603,-45.153343
-19.137081,52.270306
-76.28352,22.440737
7.9597907,45.04588
-24.823631,-84.18786
105.20305,-2.1760042
92.032005,5.64369
-55.723076,-28.800161
81.56093,-71.94786
-64.422264,-32.09333
-118.623535,49.221214
-33.339756,-100.41903
-88.177246,17.476217
-104.23945,36.741405
-40.50613,-35.73343
44.98288,66.75117
31.095886,-35.228218
-29.676588,-113.234245
104.542755,-14.302279
-69.55081,80.825424
-58.49249,-99.745125
-25.37412,-72.761
-23.36456,53.209534
8.987316,-36.65781
-39.486538,-60.020584
69.02124,21.578566
137.47998,9.094838
-61.978672,76.50971
71.221695,27.920992
-84.692856,-6.9296784
-35.63257,88.609856
-19.137356,52.27009
-44.861927,-92.18182
-64.84829,90.98178
-26.100992,-86.77462
27.971582,-128.6489
137.47998,9.094838
-58.58055,-29.497862
128.35065,-48.449917
-69.761925,94.34899
-116.743385,56.370865
-73.69887,0.42417726
-46.379208,70.795975
-50.656902,-30.538671
-68.45307,59.511486
99.99261,86.00307
54.95805,114.05818
-45.997517,30.754732
84.090454,14.012837
-81.40764,-6.4012504
-62.652264,71.95724
-74.18989,8.726301
-72.881676,32.87069
-62.951794,-37.254017
-48.750626,56.692696
19.013662,-37.473503
79.62565,12.616104
-68.20572,-32.590576
72.68036,70.128296
-59.614773,-33.534554
-39.424786,-139.26564
8.816338,-54.196777
-9.954104,-119.93564
-25.854399,-108.78752
0.643932,5.153927
74.8477,67.57889
90.15404,-52.566113
-36.196133,82.24238
87.17726,-47.59031
-121.08385,-8.13986
-110.688065,-56.836517
-31.424051,-35.793995
-29.70805,-35.341957
-64.64183,82.153366
-38.758736,-34.18161
19.504972,-44.009125
89.80548,17.107088
-75.0964,-62.48974
40.94845,98.63197
-31.536875,82.86671
-64.64051,82.14422
-0.39656276,-147.37674
-33.306805,-100.02455
-73.44644,112.783844
-33.946396,-98.19683
57.031456,119.70246
151.39925,-21.225294
-69.30415,-33.828312
60.935646,13.421555
9.515743,77.685905
-94.70633,-16.83512
-52.50127,106.76279
5.956855,-13.113158
-40.87365,-138.92934
-59.12086,128.92006
47.638554,-91.82157
63.478992,-123.40116
-86.515045,-34.972324
58.61403,-101.165146
-45.34196,50.482315
12.754181,-40.892586
-35.713947,25.200714
-7.3100276,-142.00107
-104.23945,36.741405
-42.055424,-51.463978
71.452644,-118.1787
142.26097,-18.546082
-104.19709,-64.754974
95.074135,-90.03809
-95.53873,-1.621006
-78.63848,-26.66212
-51.083065,90.61374
9.286303,-133.74666
-44.060356,86.44645
-19.720972,-42.66948
92.803345,-63.336052
77.50858,23.754862
-75.0964,-62.48974
112.78224,23.862148
-44.13901,-114.27076
-95.64679,-0.8932384
-16.46954,-69.49519
-30.351027,-90.30736
-65.57259,105.92808
-80.218544,11.968361
92.32234,-90.21977
63.176685,-56.019814
-98.798195,30.68518
115.82314,-13.950036
-80.70508,-9.144704
-86.64901,-3.390818
-12.208491,66.49954
-10.9808655,-119.530815
-43.64449,27.354296
-48.039524,-87.75743
43.950012,-86.53542
7.187747,-81.68877
-61.31171,74.1332
112.78339,23.862017
-31.535852,82.867355
-102.839195,-108.11257
-72.57879,-0.08004806
-66.21334,58.269844
8.987316,-36.65781
-16.928545,-43.441296
90.437195,80.00762
48.87918,-104.42715
-40.76791,36.968224
63.865017,-48.41443
-43.798515,32.42064
-92.37688,31.826561
0.6556308,-118.30131
-14.525948,-73.345985
45.158947,-144.32468
-19.389929,45.156742
127.96824,18.07787
71.722374,-2.1388314
-68.2813,104.77754
20.713017,-128.95923
-91.12606,-36.73653
-116.74335,56.370857
-14.932552,-26.139872
-72.52309,28.417343
-25.637623,-131.923
-73.035904,11.426546
137.70235,-46.04244
142.23543,21.671114
-42.337605,87.72996
122.87678,-66.85028
24.171999,-144.3549
-109.33598,23.54267
-65.82557,58.52714
-16.412687,-44.002235
-46.62246,-137.57861
-20.170046,-28.229446
151.91841,-18.234852
151.88205,-18.69433
-93.32728,-60.24969
63.865017,-48.41443
-63.442055,-104.91868
0.48898032,-36.90187
-52.212006,68.55616
-28.451748,-39.71425
15.747302,-152.45894
-14.258423,78.37832
82.729385,-69.2246
51.032024,-92.189026
-98.892876,29.228508
70.47472,-124.4529
-64.67397,84.0131
-64.15381,79.03348
-14.932527,-26.139885
-80.22807,11.877897
-69.7599,80.72121
-21.996193,25.081697
142.26039,21.5591
97.91317,101.60351
-41.57036,39.58598
61.939953,51.211872
-44.13901,-114.27076
-64.64765,83.940796
1.2488691,16.28961
-56.133053,67.401375
-88.76622,-19.904688
-20.500473,0.4645624
63.36439,-124.33298
85.41618,-99.65412
-92.440094,-13.028591
33.43199,92.40956
-44.13901,-114.27076
-113.28569,-83.46918
-13.923162,-73.00634
-14.397112,73.52469
-71.72859,89.02841
-50.749584,90.17618
34.55534,90.9022
149.83896,-23.56293
-89.72425,-56.42409
74.10971,9.829742
-52.20897,-24.301804
-43.37334,27.26197
-53.690483,69.275826
-9.954104,-119.93564
-38.027355,40.92992
-82.46749,12.194622
103.51339,88.32371
90.223885,-54.761417
-105.27452,-7.1493034
126.524574,-47.548016
-54.589485,-122.82244
-94.630196,22.941381
-69.16482,5.5574493
-69.75169,2.3185077
-39.877865,-116.043015
-38.768726,-52.28428
64.00845,-78.723755
51.592083,-35.34854
-62.056892,76.928345
59.600903,6.846245
-81.51325,37.856735
5.0431495,-27.477554
-47.12092,-90.95457
2.7364876,-125.85248
-102.45791,39.71273
-23.40866,0.06985208
83.998146,59.244682
75.0985,48.36745
-84.64618,36.036797
92.75826,103.393394
3.6714623,35.90261
-90.96979,38.958683
-76.942665,23.149338
-73.376816,0.29206303
-56.809055,-99.09799
-38.85901,-33.5947
75.29381,73.365166
106.163315,-10.391627
-31.135489,-120.87438
77.84946,-27.884296
-62.33087,-36.18113
17.45669,-65.274506
-30.644333,-35.585556
-32.10577,20.868958
23.504591,-143.36946
-20.985462,-61.755863
69.06663,-122.46194
114.61815,56.898987
-69.30415,-33.828312
86.512886,-34.43137
-56.782494,-99.19036
-91.78722,36.47978
8.3179035,16.147623
-24.894827,101.08923
-108.821976,55.011047
-19.389929,45.156742
35.929554,-36.500458
101.40748,87.06064
-84.14093,37.028122
45.663124,71.95208
-125.185326,6.6157584
-110.68828,-56.83701
-27.785378,-90.10669
-0.50836957,-101.16074
-92.55815,24.909472
-21.662188,35.299377
104.457405,-39.871914
82.172165,4.628998
-93.32728,-60.24969
37.055786,-39.144085
33.700947,-86.56787
-62.259678,-36.124123
-28.90078,31.096783
-7.9867935,-15.377322
10.194702,85.6833
-30.719395,-5.119758
41.85876,-128.03145
124.88459,25.09131
-98.9018,28.734879
89.38558,0.6059258
-52.8583,-31.314259
-45.007755,-115.61306
7.832807,-64.450325
-44.374966,-59.665253
6.9137774,48.265865
-11.024427,67.446266
130.33408,19.04686
137.27449,-46.446144
-45.01381,41.328033
94.03304,84.02611
-54.589485,-122.82244
-48.2597,-137.94315
-75.39461,25.671856
-19.726168,67.87677
-25.347391,-127.90396
-20.73789,-72.418144
59.933525,4.640075
21.871109,-100.10902
-66.31662,86.08202
63.65173,-126.57706
-64.11535,-53.83233
-59.834774,-24.055868
-53.680744,90.184074
-87.27654,16.120308
-81.667816,-20.575718
-9.417078,-120.04994
102.45888,-32.20375
43.612114,-87.33793
-42.08769,42.825176
87.71127,81.07952
-88.87345,35.261215
-88.71875,43.344437
-41.471832,-96.07619
8.2288265,-52.117958
-62.649277,71.966324
-24.634169,-100.27741
30.219118,-120.257965
97.71721,79.85132
-98.70712,31.591463
73.72294,-25.112888
-63.44206,-104.918625
-45.239388,34.976665
0.35357618,-75.633514
-53.364227,90.20177
-63.509487,-104.88829
-50.749584,90.17618
105.203835,-2.1749854
45.289165,-101.258575
-91.52121,2.889023
64.67144,59.459675
-71.360565,-66.38126
-58.00144,-122.49791
-30.187634,-31.282427
-49.956203,74.74949
1.7955271,31.928143
-19.389929,45.156742
72.400566,24.722836
83.547745,-29.181154
-46.086735,28.6245
138.37099,-46.23623
-88.15999,0.10998964
-67.056435,108.02693
-28.90078,31.096783
-70.55247,8.816618
-97.755035,-86.57027
-24.734436,-40.965076
87.623886,-32.200966
77.50852,23.754864
-53.475357,-28.512545
122.87678,-66.85028
3.4724977,79.12276
-89.05432,2.7841794
-12.208491,66.49954
-46.379208,70.795975
-64.28836,80.463554
-52.435047,108.16379
58.18322,52.423965
79.4923,-109.957184
-98.900246,28.734983
136.57507,26.304066
-102.63977,39.806034
-81.88424,36.605152
-19.136618,52.270405
-35.494484,-32.09025
-39.877865,-116.043015
-75.0766,-1.3849466
102.45888,-32.20375
110.95721,-72.89946
-42.709267,45.334904
84.090454,14.012837
-6.2162156,33.004444
-106.7879,32.95596
-46.74698,59.75854
-25.734325,-77.03177
5.365098,77.17074
-30.719658,-5.1198196
144.56152,21.911657
84.8254,28.27176
-53.472744,-28.512619
81.26252,-113.26767
-24.877073,-136.0214
-64.11019,-28.729696
-51.804276,96.410225
-11.647729,70.29342
-43.94866,-137.9767
0.8849537,-68.85976
97.631615,81.70409
45.997513,-96.35723
-29.581089,-114.36498
62.23146,-89.43561
-113.55903,-71.26372
-63.098568,105.16205
-30.27317,-40.374435
-50.20382,-1.9514637
-64.64184,82.15155
0.62261444,-6.4018097
135.54843,-47.653572
92.032005,5.64369
-48.310402,-114.682724
118.23177,-39.745438
-5.088994,36.570488
-39.583447,-116.29356
-42.694244,62.498783
-16.236969,-44.469044
-94.41414,-16.63599
-25.197693,58.955273
116.523865,4.6267023
47.405365,60.074764
-31.963762,-128.53894
120.76338,20.38136
-102.62429,9.388761
0.8396225,32.812946
-39.31086,-43.6769
-28.125074,-89.43026
-52.08948,-24.092707
-48.738647,-86.95069
94.2655,91.16021
128.62407,-66.70553
-98.70713,31.591457
37.05743,-39.143574
-54.53711,-31.962385
-93.770485,23.752935
-30.203611,-91.23724
2.6604345,-73.98314
-81.66883,-20.575712
-51.21657,86.697525
129.82745,-63.576782
79.45605,54.12961
-29.676588,-113.234245
73.77712,-119.29931
-70.528015,83.777145
-88.1269,0.08778787
-11.779024,-102.437584
-44.861927,-92.18182
-41.6795,-117.718834
-35.19383,17.281433
92.322365,-90.21986
91.1968,19.126781
-88.49021,-6.6079817
144.7828,36.05
-86.653496,-3.484866
-72.4595,83.31622
-91.249,13.717302
-63.758858,55.740578
21.144821,-52.883717
-4.3237157,-59.281826
47.535675,60.020073
88.05955,-31.002094
-91.65272,-58.098343
48.32301,105.37882
-37.726925,43.66895
-43.110218,32.420135
-35.357994,-31.523968
-30.038958,-31.398628
-113.85072,12.448938
9.006688,-130.87169
129.82845,-63.57649
100.50504,-16.01457
-33.65134,83.09014
63.65173,-126.57706
-31.536295,82.86746
-51.627857,-23.440048
-50.18141,-87.81816
2.7364876,-125.85248
-52.08948,-24.092707
-67.59152,36.14056
47.638554,-91.82157
58.778866,-63.813652
-110.40395,49.43928
64.09554,20.23228
-38.113174,40.950188
-61.039345,-34.368042
-35.713947,25.200714
-57.474857,53.939785
-33.21787,86.03114
-24.271702,-77.094505
93.76847,25.562807
143.52986,-36.89138
-98.54484,32.02254
97.84743,113.547844
-62.49173,70.920975
-86.64796,-3.3904521
1.2488687,16.289616
-10.980705,-119.52944
-82.98192,-35.56355
-24.376646,-77.101105
128.3255,-48.36842
52.300755,-43.65358
-98.80305,30.871527
97.04891,-5.5720277
11.74628,-46.924206
10.49979,83.94253
-79.97614,21.809729
-23.698751,24.255777
-62.734726,70.00343
12.425286,-4.1143246
104.457405,-39.871914
48.16599,57.377785
-31.963762,-128.53894
95.14308,89.542274
11.337947,81.2268
-63.27965,-53.696636
-54.157486,109.49114
-25.882843,48.372105
-66.196236,68.211395
3.29892,-47.245407
89.27088,-48.577305
105.516426,56.19719
-85.81303,-52.99586
115.8231,-13.950048
-81.51325,37.856735
-46.711514,-138.16463
10.747557,-72.44518
0.4962028,22.512516
-54.541653,-122.97773
7.1053834,-126.835365
63.529243,13.738859
80.35406,-69.5937
-98.70729,31.595264
87.17726,-47.59031
-102.62429,9.388761
-97.13681,-12.443135
-23.391893,59.26214
-30.436373,-35.53007
-42.94236,-113.08495
-52.26401,82.5506
97.65792,79.837204
71.722404,-2.138847
-59.19955,-104.0017
93.23668,-39.95813
11.660471,83.82943
-40.862434,-139.23402
-2.9371214,-100.745476
-69.294205,2.7400289
-51.303257,-119.249825
-50.608967,73.929344
124.43074,17.118183
82.85559,59.391323
-66.36064,86.7345
141.23903,5.6618686
20.2918,-53.7978
-62.49323,70.87465
-54.354465,55.561447
-42.214417,-35.737686
-25.85449,-108.78742
1.5800275,-0.5367803
19.50482,-44.008434
142.26097,-18.546082
-98.70729,31.595264
67.36053,-103.64418
-86.1262,30.921968
-42.899467,-113.06235
-28.957577,42.525166
-46.619747,59.481552
-33.21787,86.03114
-94.847595,12.129684
87.464455,-55.615307
125.67064,4.877322
-31.213955,68.56364
139.23018,-17.14717
44.14224,-144.61084
-62.723446,69.96562
-55.6992,111.23595
-24.17376,91.27729
34.805405,-146.48256
-28.80906,-2.1894271
86.244576,74.81602
42.295177,96.30464
-31.963762,-128.53894
147.43842,-12.620077
-4.183285,30.719376
-25.648539,-114.238945
-73.41567,33.0728
-24.434278,-73.3163
-58.281967,102.06805
1.3236514,-110.76566
28.247108,-111.29398
45.289165,-101.258575
-61.056267,-106.94456
75.636894,-114.9523
-86.65439,-3.4851863
-55.17459,-137.71399
10.747557,-72.44518
-26.175198,-43.09019
-45.322746,35.222157
-24.734133,-40.964897
72.4014,24.722137
45.289165,-101.258575
-55.505913,-116.53295
42.78048,-20.691448
-92.22906,28.936647
-70.24174,77.180664
-46.74698,59.75854
-0.038952537,-145.6017
-51.745926,-137.45131
-16.423742,-54.87359
30.219086,-120.25879
75.06083,-74.059685
-80.31749,-68.46532
141.10622,-32.70166
3.4724977,79.12276
-93.770485,23.752935
-50.18141,-87.81816
-74.22129,-2.1944647
19.94043,-74.40317
-75.78651,11.808835
89.52875,17.1722
42.272022,-40.632645
-108.75654,7.167464
70.13378,35.214916
-113.730934,-6.053206
8.950394,79.080765
-69.16482,5.5574493
